pos x,pos y,vel,dist_to_wall,dist_to_other
606.504,213.832,19.15290113,3.961115599,29.2379601
612.9752747,214.2884615,19.17065349,3.961115599,28.87830909
620.880597,214.6467662,19.18840585,3.961115599,28.54018778
621.736211,214.4148681,19.20615821,3.961115599,28.26997141
629.3138298,213.6702128,19.22391057,3.961115599,27.89304732
637.8244048,213.7113095,19.24166293,3.961115599,27.41543542
643.189911,213.1008902,19.2594153,3.900175333,26.92670886
652.1101928,213.2176309,19.27716766,3.900175333,26.39262889
660.0574413,213.6292428,19.29492002,3.900175333,25.90397653
665.7305699,212.5181347,19.31267238,3.900175333,25.53466075
673.4366577,213.180593,19.33042474,3.900175333,25.21755936
679.0100251,213.3157895,19.3481771,3.900175333,24.91904516
683.4239401,213.2817955,19.36592947,3.900175333,24.59157968
690.7936508,212.9814815,19.38368183,3.900175333,24.16257825
699.3265896,213.1445087,19.40143419,3.900175333,23.66461589
708.011396,214.1253561,19.41918655,3.961115599,23.21816023
712.5607235,214.0620155,19.43693891,3.961115599,22.93093332
713.3894737,212.8894737,19.45469128,3.900175333,22.78141176
714.535809,213.2175066,19.47244364,3.900175333,22.58682392
720.3916449,213.8642298,19.490196,3.961115599,22.24352604
726.1511936,215.3793103,19.50794836,4.022056103,21.86294661
732.4379947,215.1029024,19.52570072,4.022056103,21.4943294
739.0353535,213.5,19.54345308,3.961115599,21.11501952
746.0545455,213.6103896,19.56120545,3.961115599,20.72234855
754.2953368,214.1243523,19.57895781,3.961115599,20.26725213
761.2830688,213.1693122,19.59671017,3.900175333,19.76989269
770.1606218,212.6476684,19.61446253,3.900175333,19.22740644
780.1839378,212.4455959,19.63221489,3.900175333,18.59218684
787.488491,213.0639386,19.64996725,3.900175333,17.95190303
793.8534031,212.7251309,19.66771962,3.900175333,17.3647847
799.8682796,211.8198925,19.68547198,3.839235067,16.72435517
809.7977528,212.8455056,19.70322434,3.900175333,16.04169742
815.0236842,212.7157895,19.7209767,3.900175333,15.43134783
820.3601108,212.7119114,19.73872906,3.900175333,14.78847835
828.6115702,213.661157,19.75648142,3.961115599,14.00949072
839.8319328,213.9943978,19.77423379,3.961115599,13.28390145
844.115493,213.115493,19.79198615,3.900175333,12.73247934
847.9630607,211.4881266,19.80973851,3.839235067,12.16581961
854.0381471,211.73297,19.82749087,3.839235067,11.46406011
861.8347107,212.4407713,19.84524323,3.839235067,10.65328292
868.888601,212.1891192,19.86299559,3.839235067,9.856080371
873.8637602,212.1934605,19.88074796,3.839235067,9.201567791
882.1164021,212.2460317,19.89850032,3.839235067,8.543986462
890.0387812,212.099723,19.91625268,3.839235067,7.72376191
897.4986376,213.0762943,vel,3.900175333,6.892413705
901.553719,212.8374656,15.24738155,3.900175333,6.222537929
903.9151671,211.3984576,15.26513391,3.839235067,5.655079543
909.2493298,210.9034853,15.28288627,3.778294802,5.170279631
913.5790885,211.308311,15.30063864,3.778294802,4.850780002
915.6879795,211.4629156,15.318391,3.778294802,4.696352542
916.0128205,211.4512821,15.33614336,3.778294802,4.647983295
916.012987,211.4935065,15.35389572,3.778294802,4.642241411
916.1723238,211.4934726,15.37164808,3.839235067,4.645067159
916.0181347,211.5233161,15.38940045,3.839235067,4.597654902
918.1492147,212.3219895,15.40715281,3.839235067,4.456262504
919.7421875,213.0833333,15.42490517,3.900175333,4.305275362
920.0469974,213.1409922,15.44265753,3.900175333,4.16984494
921.2682292,213.1223958,15.46040989,3.900175333,4.017159477
921.8471503,213.0414508,15.47816225,3.900175333,3.909753419
921.7350649,213.2805195,15.49591462,3.900175333,3.881954668
921.5710594,213.5193798,15.51366698,3.900175333,3.888695218
921.6296296,213.3756614,15.53141934,3.900175333,3.893052382
921.5989305,213.4438503,15.5491717,3.900175333,3.894660479
921.7012987,213.2935065,15.56692406,3.900175333,3.892567449
921.7036082,213.3170103,15.58467642,3.900175333,3.894161494
922.4739583,213.7265625,15.60242879,3.961115599,3.915642738
923.3681319,213.4807692,15.62018115,3.900175333,3.927100529
923.8289474,213.0552632,15.63793351,3.900175333,3.893013763
924.7613941,213.1903485,15.65568587,3.900175333,3.837607791
924.7108753,213.1511936,15.67343823,3.900175333,3.796563084
924.6701299,212.9896104,15.69119059,3.900175333,3.839534313
920.7121212,212.8308081,15.70894296,3.839235067,4.002793575
917.8379747,211.1670886,15.72669532,3.839235067,4.150490426
917.8379747,211.1670886,15.74444768,3.778294802,4.179623361
918.5934959,211.0433604,15.76220004,3.778294802,4.099319118
922.1368715,211.0335196,15.7799524,3.778294802,3.899158026
927.2936047,211.9651163,15.79770476,3.839235067,3.645905151
930.1164773,211.9289773,15.81545713,3.839235067,3.45560226
931.8719346,211.1689373,15.83320949,3.778294802,3.312191112
934.7903226,211.577957,15.85096185,3.778294802,3.097108239
941.097493,211.3119777,15.86871421,3.839235067,2.775706572
946.7254902,212.6633987,15.88646657,3.839235067,2.46495614
950.6410959,213.0520548,15.90421893,3.900175333,2.35028561
948.185567,212.7371134,15.9219713,3.900175333,2.481276421
946.8453608,213.4261168,15.93972366,3.900175333,2.677638353
945.414966,212.6122449,15.95747602,3.900175333,2.789574591
946.0520833,212.7361111,15.97522838,3.900175333,2.779431401
948.5695793,211.9967638,15.99298074,3.839235067,2.677093245
950.0725552,211.5488959,16.0107331,3.839235067,2.514186653
954.8641618,211.0231214,16.02848547,3.778294802,2.309839853
956.7617647,209.8970588,16.04623783,3.717354774,2.158366373
958.7108434,210.0180723,16.06399019,3.778294802,2.060879854
962.2926136,212.2926136,16.08174255,3.778294802,1.995112024
960.1343669,210.4832041,16.09949491,3.839235067,2.007426922
957.1151961,214.1544118,16.11724727,3.900175333,2.021011493
956.2089947,214.9920635,16.13499964,4.022056103,2.000524221
950.4893048,217.2647059,16.152752,4.022056103,1.993529702
951.6740331,212.1906077,vel,3.900175333,1.935906638
959.5133531,211.8011869,19.93400504,3.839235067,1.802522473
965.0102041,210.5748299,19.9517574,3.778294802,1.383539257
,,19.96950976,3.656414509,1.001791129
973.4775,208.19,19.98726213,3.656414509,1.24871464
977.7146341,209.7609756,20.00501449,3.656414509,1.644623927
980.7047146,207.9751861,20.02276685,3.595474243,1.863393499
984.0677966,207.8377724,20.04051921,3.595474243,1.963497777
986.1172249,208.7894737,20.05827157,3.656414509,2.086451273
994.6144279,209.6791045,20.07602393,3.656414509,2.587932557
1003.367688,208.8412256,20.0937763,3.656414509,3.466326507
1016.546218,210.2661064,20.11152866,3.717354774,4.458278313
1027.497423,210.6649485,20.12928102,3.717354774,5.165120364
1031.117188,209.7890625,20.14703338,3.717354774,5.52797632
1032.419098,209.5278515,20.16478574,3.717354774,5.889473121
1035.702778,210.4138889,20.18253811,3.717354774,6.325213265
1037.561111,210.8694444,20.20029047,3.778294802,6.673999031
1039.12973,210.7513514,20.21804283,3.778294802,6.978817619
1042.331606,210.7487047,20.23579519,3.717354774,7.410521817
1049.463731,209.5544041,20.25354755,3.717354774,8.118531264
1056.460055,209.4214876,20.27129991,3.656414509,9.071516983
1061.859504,211.2011019,20.28905228,3.351713181,9.898351177
1065.228723,210.3803191,20.30680464,3.168892622,10.40669292
1065.18,210.2775,20.324557,3.047012091,10.87707954
1069.441687,210.7047146,20.34230936,2.803251028,11.61156695
1076.886243,210.521164,20.36006172,2.498549938,12.43930885
1077.69863,211.8109589,20.37781408,2.437609673,12.84466026
1071.237931,211.7758621,20.39556645,2.681370497,12.81479457
1066.976285,212.4189723,20.41331881,2.986071825,12.7958932
1063.76,214.064,20.43107117,3.168892622,12.87249249
1060.307692,214.7167832,20.44882353,3.351713181,13.03177719
1058.768953,213.4873646,20.46657589,3.473593712,13.28569489
1057.293893,214.3282443,20.48432825,3.351713181,13.78855072
1072.095522,242.8477612,20.50208062,2.864191294,14.66472585
1074.785894,249.743073,20.51983298,2.559490204,15.42452664
1074.86019,251.4407583,20.53758534,2.559490204,15.8674419
1073.021635,254.5528846,20.5553377,2.620430231,16.20270111
1070.551887,257.6580189,20.57309006,2.803251028,16.43983934
1067.433255,259.2505855,20.59084242,2.925131559,16.57183919
1065.916473,261.3294664,20.60859479,3.107952356,16.60575963
1062.260047,265.1843972,20.62634715,3.290772915,16.53705025
1058.229358,268.7821101,20.64409951,3.534533978,16.42971806
1053.949761,272.576555,20.66185187,3.778294802,16.35206521
1050.361305,274.4219114,20.67960423,4.022056103,16.32747014
1046.587822,276.7096019,20.69735659,4.265816689,16.35751252
1041.874408,281.7630332,20.71510896,4.509577751,16.432783
1036.602299,286.737931,20.73286132,4.814279079,16.50020016
1031.291375,291.8834499,20.75061368,5.118980408,16.56907495
1028.171296,295.9282407,20.76836604,5.362740993,16.80894391
1024.020737,300.1428571,20.7861184,5.606502056,17.1339458
1019.370629,303.4568765,20.80387076,5.850263119,17.31755909
1016.683258,305.0452489,20.82162313,6.033083916,17.51713075
1015.494357,306.2189616,20.83937549,6.094024181,17.86033867
1014.520089,307.1875,20.85712785,6.154964447,18.22388664
1014.117783,307.891455,20.87488021,6.215904713,18.52439062
1013.896396,309.2094595,20.89263257,6.215904713,18.71978061
1013.903587,309.5022422,20.91038493,6.215904713,18.8306488
1013.851441,309.4900222,20.9281373,6.215904713,18.91030023
1014.629032,308.8571429,20.94588966,6.154964447,18.95593727
1014.973034,308.3011236,20.96364202,6.154964447,18.95905563
1014.701794,309.1950673,20.98139438,6.215904713,18.94960552
1013.221477,312.0626398,20.99914674,6.276844978,18.92420861
1011.167059,315.6352941,21.01689911,6.398725033,18.85881931
1008.356674,319.452954,21.03465147,6.520605564,18.81086792
1007.243363,322.5840708,21.05240383,6.642486095,18.82445443
1004.929062,326.7803204,21.07015619,6.764366627,18.85406184
1001.433708,330.9977528,21.08790855,7.008127689,18.89744395
997.8223235,336.8724374,21.10566091,7.190948486,18.99148875
994.7002237,341.8210291,21.12341328,7.373769283,19.12439218
991.9246575,347.8881279,21.14116564,7.556589603,19.28107419
989.5505618,352.2831461,21.158918,7.7394104,19.42857806
986.0933333,358.0888889,21.17667036,7.922231197,19.55364672
984.1795455,363.2659091,21.19442272,8.044112206,19.70005958
982.9933185,367.363029,21.21217508,8.105051994,19.85550536
980.8363229,371.441704,21.22992745,8.226932526,20.0238195
979.6474501,373.7627494,vel,8.348813057,20.24687698
977.8034557,377.5421166,16.17050436,8.409752846,20.5104214
976.5920177,380.1441242,16.18825672,8.531633377,20.81017526
974.5200893,385.28125,16.20600908,8.653513908,21.21780047
971.3513514,391.9369369,16.22376145,8.836335182,21.76286757
967.9471366,398.7753304,16.24151381,9.019155502,22.32981991
965.447191,406.0898876,16.25926617,8.836335182,22.81070727
961.7262181,413.0835267,16.27701853,8.348813057,23.16252076
958.0955711,422.3356643,16.29477089,7.800350666,23.41730595
953.5863636,433.1204545,16.31252325,7.190948486,23.68770107
948.6111111,441.8680556,16.33027562,6.642486095,24.04580797
944.2458234,452.0429594,16.34802798,6.033083916,24.49301996
940.872093,460.4209302,16.36578034,5.54556179,24.97201764
936.5545455,468.1954545,16.3835327,5.058040142,25.43948476
932.9502262,477.1357466,16.40128506,4.509577751,25.83412909
928.7299771,486.2654462,16.41903742,3.961115599,26.098055
923.5186047,494.9674419,16.43678979,3.412653446,26.39521195
925.7679012,503.1358025,16.45454215,2.925131559,26.92845408
927.1609977,511.0340136,16.47229451,2.437609673,27.61402274
925.940133,519.2239468,16.49004687,1.950087667,28.26851451
925.5560538,526.7376682,16.50779923,1.523506045,28.81036108
925.2642369,529.9589977,16.52555159,1.279745102,29.24919856
925.5876993,532.0410023,16.54330396,1.218804836,29.60301801
922.6983373,530.7862233,16.56105632,1.279745102,29.8094677
918.3815461,527.6708229,16.57880868,1.401625514,29.86812337
914.8785047,525.9392523,16.59656104,1.46256578,29.88255029
909.1915888,528.0140187,16.6143134,1.46256578,29.90441054
903.3286713,527.974359,16.63206576,1.401625514,29.91626919
898.7439024,528.1609756,16.64981813,1.401625514,29.88870642
892.614486,527.5817757,16.66757049,1.401625514,29.84290349
888.2155963,529.8256881,16.68532285,1.340685248,29.86566449
885.3931818,529.2113636,16.70307521,1.340685248,29.9456002
880.9386364,527.9454545,16.72082757,1.401625514,30.01779001
878.2403628,526.9455782,16.73857993,1.46256578,30.08255954
874.8730159,525.893424,16.7563323,1.523506045,30.19189873
872.0520362,525.8687783,16.77408466,1.523506045,30.37759851
870.0683371,525.2209567,16.79183702,1.584446311,30.54603901
866.5876993,523.4874715,16.80958938,1.645386457,30.63112741
865,522.3644444,16.82734174,1.767266989,30.69002575
863.8965517,521.3356322,16.8450941,1.828207254,30.70178183
861.3649635,519.2944039,16.86284647,1.950087667,30.56646769
857.5638051,516.937355,16.88059883,2.071968079,30.29717138
852.6285714,514.6690476,16.89835119,2.254788876,30.00007219
849.5663507,511.4241706,16.91610355,2.376669407,29.72378594
845.8207547,509.3066038,16.93385591,2.559490204,29.42579036
839.4599542,506.778032,16.95160828,2.681370497,29.10456362
833.8995215,504.9186603,16.96936064,2.803251028,28.78853544
828.9338061,502.7234043,16.987113,2.925131559,28.48411385
824.8254717,500.9599057,17.00486536,3.047012091,28.25812841
820.2744186,498.9348837,17.02261772,3.168892622,28.19121371
817.9320843,496.5339578,17.04037008,3.351713181,28.23870101
816.4042056,493.021028,17.05812245,3.534533978,28.287226
815.0335731,489.7002398,17.07587481,3.778294802,28.2835146
813.4797136,483.7995227,vel,4.082995892,28.22156741
808.7906977,476.7883721,21.24767981,4.509577751,28.19020551
804.9013761,471.1422018,21.26543217,4.875219345,28.23567149
800.5800464,464.6728538,21.28318453,5.240860462,28.24480724
794.6296296,458.3935185,21.30093689,5.606502056,28.17396133
789.8638498,453.0046948,21.31868925,6.033083916,28.01970033
781.3038278,442.7942584,21.33644162,6.58154583,27.73638739
773.9880668,433.3699284,21.35419398,7.130008221,27.38383855
767.1134752,426.6028369,21.37194634,7.556589603,27.04669343
761.7744186,421.2837209,21.3896987,7.922231197,26.74282995
758.6794258,416.6124402,21.40745106,8.165991783,26.48863403
755.8052257,412.6532067,21.42520342,8.409752846,26.29921489
753.7727273,411.4545455,21.44295579,8.531633377,26.14132429
750.6582915,409.3442211,21.46070815,8.714454651,25.89758217
745.880109,403.3160763,21.47846051,9.019155502,25.52958188
742.5378788,395.9090909,21.49621287,9.445736885,24.98449774
728.1223529,389.2070588,21.51396523,9.811378479,24.35164522
725.8421053,386.6155606,21.53171759,9.994199753,24.05745808
729.7196262,387.364486,21.54946996,9.994199753,24.1501684
732.0162037,388.5439815,21.56722232,9.93325901,24.26898898
730.6611374,388.0663507,21.58497468,10.72548199,23.08677828
,,21.60272704,11.39582539,19.55817622
609.0343915,284.8174603,21.6204794,9.080096245,16.23628998
617.2087912,287.4901099,21.63823176,8.409752846,15.41229291
619.3477273,287.4840909,21.65598413,8.409752846,15.61491586
619.1693735,286.0324826,21.67373649,8.348813057,15.62216708
619.1706161,284.7559242,21.69148885,8.226932526,15.58364429
619.7482679,279.5011547,21.70924121,7.983171463,15.54066197
620.4744186,275.4651163,21.72699357,7.678470135,15.47766499
619.3466981,271.5518868,21.74474593,7.495649815,15.38325875
617.8732057,269.2559809,21.7624983,7.312829018,15.2606257
616.3747073,265.1779859,21.78025066,7.069067955,15.14529976
617.1336406,259.7764977,21.79800302,6.764366627,15.11218805
619.0674157,255.4921348,21.81575538,6.459665298,15.14420563
619.4,250.8840909,21.83350774,6.154964447,15.1466849
619.6165919,242.4013453,21.85126011,5.606502056,15.17264295
621.3727679,229.0825893,21.86901247,4.997099876,15.3040372
620.8351893,222.3719376,21.88676483,4.692398548,15.40051463
616.8492823,229.1770335,21.90451719,4.753338814,15.2914604
609.5791962,228.8037825,21.92226955,4.814279079,14.93616543
602.0120773,223.8937198,21.94002191,4.570518017,14.40676688
595.8123457,220.3679012,21.95777428,4.448637486,13.92468275
594.7980296,223.1453202,21.97552664,4.448637486,13.555099
590.1509901,222.0891089,21.993279,4.448637486,13.16068445
584.5842105,221.1289474,22.01103136,4.38769722,12.69880722
576.9178886,217.7683284,22.02878372,4.204876423,12.19981881
569.3088685,216.2568807,22.04653608,4.143936157,11.7066894
562.0124611,215.7476636,22.06428845,4.082995892,11.26657314
556.6784661,216.1563422,22.08204081,4.082995892,10.91780834
551.6443662,215.6056338,22.09979317,4.082995892,10.74336951
552.4717514,215.6440678,22.11754553,4.022056103,10.68249427
546.4680233,214.8139535,22.13529789,4.022056103,10.48787339
538.6819484,214.8567335,22.15305025,4.022056103,10.12900678
530.2140762,214.8592375,22.17080262,4.022056103,9.757650237
524.4683908,214.4856322,22.18855498,4.022056103,9.439297335
518.4579946,215.100271,22.20630734,4.022056103,9.105090653
510.4346591,215.6960227,22.2240597,4.022056103,8.690305599
501.7688312,215.1376623,22.24181206,4.082995892,8.247242239
493.1184211,216.1289474,22.25956442,4.082995892,7.807808241
483.8675325,217.3194805,22.27731679,4.143936157,7.422581793
477.8976378,215.9291339,22.29506915,4.082995892,7.102795929
469.9517045,216.3380682,22.31282151,4.082995892,6.768987522
464.1104972,215.2845304,22.33057387,4.082995892,6.402914094
455.4362018,215.6824926,22.34832623,4.022056103,5.975168607
444.4718499,214.4504021,22.36607859,4.022056103,5.489720174
433.7127072,214.3701657,22.38383096,4.022056103,5.060248161
428.372093,215.5529716,22.40158332,4.022056103,4.787281463
425.9845758,215.6992288,22.41933568,4.082995892,4.646995031
424.7101828,216.0208877,22.43708804,4.082995892,4.562105286
422.2460733,215.617801,22.4548404,4.082995892,4.476762316
418.2186667,216.0506667,22.47259276,4.082995892,4.339457281
415.1720698,216.5586035,22.49034513,4.143936157,4.182792305
413.2955665,217.4630542,22.50809749,4.143936157,4.076696202
409.984375,216.0104167,22.52584985,4.082995892,4.021401866
403.5213033,215.5488722,22.54360221,4.082995892,3.991923636
398.8324468,215.7978723,vel,4.082995892,4.023948381
392.7150396,216.3852243,17.09362717,4.082995892,4.173346042
386.3988604,215.1994302,17.11137953,4.022056103,4.413084122
377.8594164,215.0026525,17.12913189,4.022056103,4.656214823
371.6430446,214.7322835,17.14688425,3.717354774,4.848280292
366.9745547,214.5114504,17.16463662,3.473593712,4.998260871
364.5089059,214.7251908,17.18238898,3.290772915,5.146230909
362.0456853,214.8274112,17.20014134,3.168892622,5.275768363
361.6361502,215.1173709,17.2178937,3.107952356,5.327245307
361.1781473,215.8551069,17.23564606,3.107952356,5.312868261
363.2075949,216.2759494,17.25339842,3.168892622,5.331971737
364.2909535,215.2249389,17.27115079,3.229832649,5.468861716
365.5037406,214.6907731,17.28890315,3.290772915,5.710615617
364.7613065,215.678392,17.30665551,3.290772915,5.955940006
364.7571802,216.8590078,17.32440787,3.290772915,6.106241199
365.2124352,216.738342,17.34216023,3.290772915,6.187544113
364.2602339,216.8538012,17.35991259,3.290772915,6.249153141
365.6917098,217.1735751,17.37766496,3.351713181,6.285029051
366.9817232,217.9086162,17.39541732,3.412653446,6.383471065
367.7426273,217.5281501,17.41316968,3.473593712,6.622205556
368.7393617,217.0611702,17.43092204,3.473593712,6.99207519
368.1854637,215.5087719,17.4486744,3.473593712,7.467248138
368.7906977,215.8475452,17.46642676,3.473593712,8.014568219
367.6601467,214.99022,17.48417913,3.473593712,8.68890906
367.5418848,214.1832461,17.50193149,3.473593712,9.456714325
367.5833333,214.625,17.51968385,3.412653446,10.18139727
365.6675258,215.4175258,17.53743621,3.290772915,10.84222713
361.8086253,216.1886792,17.55518857,3.107952356,11.49858613
359.7902813,216.7672634,17.57294093,2.986071825,12.22764814
358.9558442,216.9246753,17.5906933,2.925131559,13.02336458
359.5893333,218.0373333,17.60844566,2.986071825,13.83796992
360.3595801,216.7769029,17.62619802,2.986071825,14.66839785
359.5530303,215.0126263,17.64395038,2.986071825,15.53495913
358.9414894,214.2367021,17.66170274,2.925131559,16.4659339
358.2467192,211.3963255,17.6794551,2.864191294,17.33177228
357.251269,210.9162437,17.69720747,2.803251028,17.89259842
357.2103896,211.6181818,17.71495983,2.803251028,18.19270489
357.2957393,212.6641604,17.73271219,2.803251028,18.49793298
355.7869249,213.0484262,17.75046455,2.803251028,18.82762992
358.989011,211.9532967,17.76821691,2.925131559,19.11096429
362.4338462,211.2123077,17.78596928,3.168892622,19.41427829
366.4801325,210.986755,17.80372164,3.351713181,19.62802056
368.4877193,211.4631579,17.821474,3.473593712,19.59911386
368.4554795,211.7808219,17.83922636,3.473593712,19.4416912
367.7335526,213.1414474,17.85697872,3.534533978,19.21733178
370.5800712,217.7259786,17.87473108,3.595474243,18.99567087
370.8507937,214.1460317,17.89248345,3.595474243,18.94679832
368.6656535,213.5957447,17.91023581,3.473593712,18.96252815
364.7275641,214.1602564,17.92798817,3.290772915,18.95087144
361.0797546,213.8650307,17.94574053,3.047012091,18.98395719
358.8382353,213.8294118,17.96349289,2.925131559,19.03469323
356.4702703,214.7756757,17.98124525,2.803251028,19.06678849
355.172043,214.9677419,17.99899762,2.742310762,19.11568593
355.4617486,214.942623,vel,2.742310762,19.1984644
355.9466667,215.5066667,22.56135457,2.742310762,19.26110236
355.9322917,215.9583333,22.57910694,2.742310762,19.25772637
356.8590426,217.6382979,22.5968593,2.803251028,19.19409458
357.8046875,218.5494792,22.61461166,2.803251028,19.1406015
357.342246,217.5802139,22.63236402,2.864191294,19.17354638
358.4796748,216.899729,22.65011638,2.925131559,19.26161402
360.2164634,216.847561,22.66786874,2.986071825,19.35657537
362.6219931,215.8178694,22.68562111,3.107952356,19.45233682
363.8888889,215.0972222,22.70337347,3.229832649,19.52453445
365.229682,214.8551237,22.72112583,3.290772915,19.59084836
367.2330097,214.6893204,22.73887819,3.412653446,19.67437
367.8416149,215.6832298,22.75663055,3.473593712,19.72790863
368.4073034,216.6966292,22.77438291,3.473593712,19.73433313
368.6022099,218.3812155,22.79213528,3.473593712,19.72185022
367.6216931,220.1719577,22.80988764,3.473593712,19.72720815
366.6930946,220.2148338,22.82764,3.412653446,19.74498409
366.1829574,222.1177945,22.84539236,3.351713181,19.73475178
365.8177458,222.5347722,22.86314472,3.351713181,19.64658979
365.0605327,225.5205811,22.88089708,3.290772915,19.50107721
365.0605327,225.5205811,22.89864945,3.351713181,19.40615124
367.1157635,226.0098522,22.91640181,3.412653446,19.307793
369.0722892,228.1542169,22.93415417,3.473593712,19.12902945
368.3790698,230.0186047,22.95190653,3.473593712,18.93185679
367.2372093,230.7069767,22.96965889,3.473593712,18.77194882
369.787037,232.1458333,22.98741125,3.534533978,18.79027376
369.8154897,234.1799544,23.00516362,3.534533978,18.73520814
367.3579677,243.630485,23.02291598,3.473593712,18.37498477
368.6426966,245.9213483,23.04066834,3.473593712,18.17020748
369.3318584,246.6061947,23.0584207,3.534533978,18.15368442
367.4715262,247.1343964,23.07617306,3.412653446,17.98817824
365.6658711,248.2052506,23.09392542,3.290772915,17.71714577
361.9562212,251.0115207,23.11167779,3.107952356,17.56280075
358.4352941,255.1858824,23.12943015,2.925131559,17.54858506
358.2459397,259.2227378,23.14718251,2.925131559,17.4364192
360.788835,261.7548544,23.16493487,2.986071825,17.17469999
361.4022989,264.8643678,23.18268723,3.047012091,17.02472758
362.1431818,269.4318182,23.20043959,3.107952356,17.01346764
362.2624434,273.6674208,23.21819196,3.107952356,16.80676202
361.497807,276.8289474,23.23594432,3.047012091,16.45993045
359.2815315,279.6621622,23.25369668,2.986071825,16.32216638
358.0223714,281.98434,23.27144904,2.864191294,16.25032438
357.0276498,284.3870968,23.2892014,2.864191294,16.04179761
358.2022989,286.4689655,23.30695376,2.864191294,15.8771868
357.3547619,290.6833333,23.32470613,2.864191294,15.72940439
357.4930233,294.8023256,23.34245849,2.803251028,15.45744441
355.7482185,296.6009501,23.36021085,2.742310762,15.18331996
354.7581395,301.5860465,23.37796321,2.681370497,14.92258701
355.3399015,307.8054187,23.39571557,2.742310762,14.52407686
356.7142857,315.4939467,23.41346794,2.742310762,14.1449295
356.5900474,317.0687204,23.4312203,2.803251028,13.98212689
357.6512702,320.5265589,23.44897266,2.864191294,13.73573578
359.0023364,324.6285047,23.46672502,2.925131559,13.22419009
360.9265403,328.1042654,23.48447738,2.986071825,12.74933829
359.6533019,333.4410377,23.50222974,2.986071825,12.52683243
360.7115839,337.9432624,23.51998211,3.047012091,12.44037815
362.603211,344.5298165,23.53773447,3.107952356,12.28133993
363.1674208,350.5769231,23.55548683,3.168892622,11.94095125
363.630485,355.3672055,23.57323919,3.229832649,11.5993101
363.798627,359.221968,23.59099155,3.229832649,11.40162256
363.8922717,364.1686183,23.60874391,3.168892622,11.17349673
360.6745283,368.884434,23.62649628,3.047012091,10.89517857
358.4637002,373.8548009,23.64424864,2.925131559,10.68433918
357.1398104,375.9407583,23.662001,2.803251028,10.53443984
355.6394558,376.8185941,23.67975336,2.803251028,10.46805577
359.7235023,375.7603687,23.69750572,2.925131559,10.69705859
361.6027714,376.52194,23.71525808,3.107952356,11.04877191
363.5864486,376.7219626,23.73301045,3.168892622,11.06443849
363.0851064,378.3758865,23.75076281,3.229832649,10.83367129
365.9039813,380.9437939,23.76851517,3.351713181,10.6190933
368.6850962,384.7572115,23.78626753,3.534533978,10.38208596
370.8636364,389.0885167,23.80401989,3.595474243,10.08170348
371.2827103,395.5514019,23.82177225,3.717354774,10.0296528
375.704918,402.0491803,23.83952462,3.900175333,10.35671121
377.5252294,410.5802752,23.85727698,4.022056103,10.69217933
378.5957447,415.3002364,vel,4.143936157,10.81425859
379.9063232,423.6885246,18.01674998,4.204876423,10.76615905
381.016092,429.9632184,18.03450234,4.265816689,10.61941145
381.1077982,440.0527523,18.0522547,4.265816689,10.42036835
382.4439252,447.0373832,18.07000706,4.38769722,10.17835884
384.7798595,454.3489461,18.08775942,4.509577751,9.88917796
387.8548009,460.3911007,18.10551179,4.692398548,9.489045447
393.2721088,467.430839,18.12326415,4.997099876,8.966790815
396.5517241,472.9172414,18.14101651,4.753338814,8.416722355
398.5591647,478.9976798,18.15876887,4.38769722,7.869696364
399.9908467,484.6681922,18.17652123,3.961115599,7.273164335
403.8770686,493.7801418,18.19427359,3.473593712,6.60189253
406.3977011,502.0965517,18.21202596,3.047012091,5.94287988
408.5350467,507.0537383,18.22977832,2.681370497,5.326178361
412.7103448,510.7586207,18.24753068,2.437609673,4.741117447
418.2087156,513.896789,18.26528304,2.315729141,4.248816461
421.7159353,514.7621247,18.2830354,2.19384861,3.792862523
429.1485149,516.1237624,18.30078776,2.132908344,3.269481248
436.5550459,518.9197248,18.31854013,1.950087667,2.574467266
444.6365591,520.9741935,18.33629249,1.889147401,1.837358248
450.502193,520.9890351,18.35404485,1.828207254,1.369508742
458.9435484,521.6290323,18.37179721,1.767266989,1.140366582
470.4494118,522.9529412,18.38954957,1.706326723,1.123481319
479.5881007,524.4713959,18.40730193,1.584446311,1.337821938
487.2120536,526.5178571,18.4250543,1.46256578,1.613410694
494.2242991,529.6869159,18.44280666,1.279745102,1.920912089
502.75803,535.9978587,18.46055902,0.9750438333,2.339446777
509.3451087,539.5706522,18.47831138,0.7312828898,2.77431065
513.3942857,539.6571429,18.49606374,0.7312828898,3.098715827
517.8578554,538.042394,18.5138161,0.7922231555,3.351267551
521.1674312,537.190367,18.53156847,0.7922231555,3.658764911
528.7017544,537.6622807,18.54932083,0.7922231555,4.178194306
536.4054054,540.5900901,18.56707319,0.6703426242,4.784036999
539.925,540.6136364,18.58482555,0.6094024181,5.247381509
544.9027778,540.9166667,18.60257791,0.6094024181,5.645988874
548.2457831,541.3927711,18.62033028,0.6094024181,6.178817302
554.2597087,540.315534,18.63808264,0.6094024181,6.861072791
558.1530864,541.0419753,18.655835,0.6094024181,7.460692406
561.7866005,541.1265509,18.67358736,0.6094024181,7.915222014
562.8199513,540.8467153,18.69133972,0.6094024181,8.315283127
562.3937947,540.9522673,18.70909208,0.6094024181,8.628788905
564.2688679,540.7806604,18.72684445,0.6094024181,8.86313704
