pos x,pos y,ori,major axis len,minor axis len,body area,fg area,img contrast,min fg dist,wing l x,wing l y,wing r x,wing r y,wing l ang,wing l len,wing r ang,wing r len,leg 1 x,leg 1 y,leg 2 x,leg 2 y,leg 3 x,leg 3 y,leg 4 x,leg 4 y,leg 5 x,leg 5 y,leg 6 x,leg 6 y,leg 1 ang,leg 2 ang,leg 3 ang,leg 4 ang,leg 5 ang,leg 6 ang,vel,ang_vel,min_wing_ang,max_wing_ang,mean_wing_length,axis_ratio,fg_body_ratio,contrast,dist_to_wall,dist_to_other,angle_between,facing_angle,leg_dist
669.0643016,443.6984479,2.769767716,38.87898294,15.03729188,451,1252,0.4271363034,372.9302979,656,458,702,451,-1.939188847,19.37034764,0.1536621512,33.73533601,694,465,700,440,,,,,,,,,-0.3351366738,0.4908129416,,,,,0.06107334629,0.2188421733,0.1535867949,1.019783141,1.837143411,2.597492177,2.794179475,0.4266651969,6.520605564,25.44255177,1.322762512,2.927913948,22.73127325
669.091314,443.6258352,2.76177342,38.97339165,14.97423445,449,1287,0.424129871,373.5304565,699,459,702,451,-0.09499464198,33.62877399,0.1593810248,33.72476714,,,,,,,,,,,,,,,,,,,0.07895374004,0.1953853422,0.1423254847,0.8854646167,1.829839154,2.59350527,2.837019588,0.4237034718,6.520605564,25.45966733,1.33306254,2.926645079,22.75764356
669.0602679,443.6763393,2.765414019,38.79619445,15.01910323,448,1272,0.4194178417,373.7766724,665,462,699,459,-1.412680336,18.7681197,-0.09687773821,33.63334861,700,440,,,,,,,,,,,0.4944467087,,,,,,0.1615321343,0.1814985921,0.1142713623,1.000539521,1.711352735,2.597634608,2.832389131,0.4209257585,6.520605564,25.47260938,1.33626128,2.930374413,22.78796815
668.7472527,443.5868132,2.774338336,39.39284443,15.02628796,455,1267,0.4207374797,374.67453,671,462,699,459,-1.081802771,18.55048028,-0.103948948,33.95283558,665,463,700,440,,,,,,,,,-1.394223042,0.4815222995,,,,,0.4854865232,0.1625630618,0.1049748286,0.9387720338,1.71130701,2.606089856,2.818646978,0.4238448865,6.520605564,25.48241268,1.339970669,2.936409051,22.80757827
668.3504464,443.5825893,2.774152495,38.94896477,14.99163907,448,1284,0.4344867448,373.9197693,697,461,701,452,-0.1788022572,33.52854181,0.1151236802,33.71714922,680,469,,,,,,,,,,,-0.773596913,,,,,,0.7529711,0.1092135213,0.1128980704,0.384613996,1.936006343,2.602996592,2.871342027,0.4259105494,6.520605564,25.48957342,1.356302195,2.937565277,22.81116108
667.8116592,443.5986547,2.768886692,38.8243469,14.96525194,446,1324,0.4139312282,374.7666016,698,459,700,452,-0.09904869815,33.89007757,0.117395973,33.26667832,656,461,700,440,,,,,,,,,-1.794431283,0.4840435641,,,,,0.7515348902,0.181312432,0.1147759359,0.1273876529,2.05200703,2.603604359,2.906540279,0.4221014102,6.520605564,25.49625437,1.383793019,2.938558369,22.82333081
667.6502242,443.7376682,2.782344235,39.04023346,14.85677844,446,1259,0.4260564395,374.6264954,698,460,700,452,-0.132650958,34.4321409,0.1091881174,33.38823327,700,440,,,,,,,,,,,0.4742776035,,,,,,0.5283130815,0.2700257489,0.1016137375,0.1277378291,2.052890986,2.626971282,2.847225837,0.4225183951,6.520605564,25.51385405,1.413763463,2.944982096,22.83326419
667.3973214,443.75,2.786166779,39.29015049,14.78162171,448,1243,0.4240294734,374.7118835,697,460,699,453,-0.1466007023,33.76952885,0.07068274216,32.92858626,700,440,,,,,,,,,,,0.4699438488,,,,,,0.3929672969,0.2327975834,0.08232058358,0.1407336984,2.044232328,2.633054448,2.77308376,0.4217484203,6.520605564,25.54197472,1.435526822,2.947529573,22.83078328
667.2058166,443.6286353,2.776229731,38.86496272,15.01526087,447,1216,0.412878295,374.5183716,697,460,699,453,-0.137082431,33.9958078,0.07872873257,33.14653189,682,464,699,440,,,,,,,,,-0.5773230784,0.4790001396,,,,,0.3633548257,0.3171992559,0.07206217067,0.1439303707,2.044241256,2.607923544,2.725418241,0.420937948,6.520605564,25.57107465,1.44718083,2.947552158,22.84083383
667.0921053,443.5942982,2.794826326,39.26855608,15.12117267,456,1225,0.4339657287,375.4797058,697,460,699,453,-0.1549559185,34.11200987,0.0601084754,33.26531184,699,440,,,,,,,,,,,0.45893951,,,,,,0.3136668094,0.4018528597,0.07182169293,0.1438556567,2.048312775,2.608624943,2.738788977,0.4293281243,6.520605564,25.6032757,1.475019583,2.952561544,22.8780209
667.0045249,443.321267,2.788376184,39.04768689,14.72228165,442,1265,0.4365027448,376.1914368,697,459,699,452,-0.1284283586,33.84599233,0.08834108834,33.15163397,645,440,699,439,,,,,,,,,-2.938181053,0.4874628373,,,,,0.3226901024,0.2483242386,0.08108599795,0.1352406325,2.044356844,2.634941014,2.800582929,0.4364059166,6.58154583,25.63872554,1.51066543,2.95484953,22.92232615
667.0313199,443.246085,2.786763166,39.19817769,14.85753792,447,1248,0.4386524482,376.7147522,697,459,699,452,-0.1291498942,33.85716503,0.08755333972,33.14555075,698,439,,,,,,,,,,,0.4910888928,,,,,,0.3581499267,0.1016777821,0.08466900696,0.1250282754,2.042168971,2.649539887,2.804167521,0.4314228209,6.58154583,25.6612587,1.520978169,2.955375976,22.95053017
666.8719101,442.9101124,2.790644026,39.23637366,14.69892052,445,1233,0.4118836421,376.8076477,697,458,699,452,-0.1133849547,33.69579364,0.07522826004,33.38922307,645,440,698,439,,,,,,,,,-2.922919622,0.4759077657,,,,,0.5001760234,0.09070520362,0.08488235798,0.11092223,2.042077559,2.655483668,2.772705678,0.4146491798,6.58154583,25.65670908,1.528254551,2.957755687,22.96626411
666.6831461,442.6741573,2.787924736,39.05831595,14.76689505,445,1227,0.3961769866,377.1312866,697,457,699,451,-0.08776911653,33.53120042,0.1015195721,33.37212467,649,448,652,456,698,439,,,,,,,-2.495384026,-2.050948257,0.4704560719,,,,0.4610124298,0.1519503395,0.09138136335,0.1144816961,2.039485068,2.639944908,2.772907335,0.4025052564,6.58154583,25.63999834,1.554810595,2.961268887,22.96324248
666.766147,442.5812918,2.798865342,38.94251235,14.97524568,449,1260,0.4057834102,376.1927795,696,459,699,451,-0.1690035966,33.52897466,0.08725804919,33.3151006,652,457,,,,,,,,,,,-2.025371378,,,,,,0.175683211,0.2652877723,0.08732329637,0.1447781548,2.041122946,2.621048936,2.773958359,0.4043845989,6.58154583,25.62898698,1.579562565,2.964635697,22.93635609
666.5924276,442.6726058,2.78809414,39.1773277,14.84953793,449,1224,0.4097945887,375.9813843,696,459,699,452,-0.1533363095,33.63612812,0.07325751503,33.72315274,,,,,,,,,,,,,,,,,,,0.1160942339,0.2645768873,0.07581630684,0.1646048365,2.052229599,2.629889317,2.768930958,0.4112754899,6.58154583,25.61957883,1.601565294,2.963867083,22.91561664
666.610245,442.6436526,2.790888048,39.19655084,14.8329841,449,1265,0.4197293719,375.9813843,696,460,699,452,-0.1827431305,34.1321036,0.0694921481,33.71405444,655,461,663,464,,,,,,,,,-1.784060492,-1.387556344,,,,,0.1079082351,0.1597010864,0.07972460196,0.1633700642,2.064580859,2.63683583,2.782034897,0.4137782312,6.58154583,25.58843713,1.6547179,2.96249686,22.88571189
666.5592841,442.7516779,2.78595359,39.01431178,14.86823238,447,1237,0.4058595923,374.2298889,697,459,699,451,-0.1346576863,34.50572643,0.1066565966,33.47289747,649,448,652,457,683,464,,,,,,,-2.495514006,-2.011349447,-0.5566337163,,,,0.02514521039,0.1245149515,0.0951820853,0.158707166,2.067733183,2.635791721,2.786672602,0.4119254184,6.58154583,25.53303379,1.730008644,2.962867418,22.8295949
666.5982143,442.5959821,2.789892757,39.22614819,14.78763764,448,1252,0.4162531172,374.049469,696,460,699,451,-0.182770161,34.16672125,0.09792299993,33.47391871,,,,,,,,,,,,,,,,,,,0.04884197853,0.1346095878,0.1025833743,0.1582921832,2.067279977,2.633197018,2.794612451,0.4134731302,6.58154583,25.49072877,1.78135911,2.962814007,22.77179764
666.4877506,442.7327394,2.784757606,38.97566192,14.97036548,449,1267,0.415526694,372.368103,697,459,699,451,-0.1329707244,34.57775488,0.1078309007,33.54689198,649,448,698,441,,,,,,,,,-2.492202873,0.4117659494,,,,,0.053135288,0.1798450456,0.1081818601,0.1436230029,2.064510927,2.62100683,2.809462496,0.4138172662,6.58154583,25.47534192,1.808417525,2.963917989,22.73362909
666.7282851,442.5144766,2.794527475,39.11765134,14.9056304,449,1257,0.4079625598,373.4059448,697,458,699,450,-0.1257804018,34.00261988,0.1191426392,33.1284869,660,464,699,440,,,,,,,,,-1.527212038,0.424823882,,,,,0.2007284988,0.2322950583,0.1162880107,0.486896282,1.951010261,2.62508338,2.805684303,0.4217120768,6.58154583,25.47078973,1.835281129,2.966996705,22.71141439
666.6621622,442.4977477,2.78822969,39.08143178,14.75826715,444,1244,0.4553964937,371.5534973,660,461,697,458,-1.5630536,19.6651403,-0.1190358636,34.06910961,699,440,,,,,,,,,,,0.4304490804,,,,,,0.0932591272,0.1731151383,0.1136902521,0.8423731824,1.844686014,2.646598684,2.802036708,0.4279531813,6.58154583,25.45812472,1.873339148,2.967644984,22.6661258
666.6099773,442.553288,2.78894627,39.0716188,14.6564448,441,1237,0.3930571781,371.2478943,697,458,699,451,-0.1176051276,34.0903856,0.09754664178,33.47328058,699,440,,,,,,,,,,,0.4313131649,,,,,,0.09950456278,0.1115786872,0.1041350474,0.4710184029,1.951113759,2.653865152,2.806420118,0.4186278926,6.58154583,25.43124232,1.916277985,2.965188917,22.62561582
666.5627803,442.4618834,2.781800056,39.09873743,14.83433286,446,1255,0.4330007207,371.0525513,697,457,699,451,-0.08580975626,33.73101213,0.1024110424,33.54210278,649,446,,,,,,,,,,,-2.583005484,,,,,,0.08422193292,0.1143128033,0.09383759724,0.1011316572,2.051861835,2.64231655,2.805507255,0.4257681135,6.642486095,25.40472491,1.941838879,2.962239925,22.61500782
666.573991,442.4641256,2.782032755,39.04514036,14.83450035,446,1244,0.4440138344,371.0525513,697,457,699,451,-0.0861257489,33.71992983,0.1021579022,33.53069057,699,441,,,,,,,,,,,0.4046820645,,,,,,0.02597856977,0.06806758052,0.1021876572,0.1027973661,2.048404423,2.628904465,2.799217766,0.4263128387,6.642486095,25.37473808,1.956689032,2.960773556,22.58513561
666.6382022,442.5101124,2.78056869,38.89972302,14.87091172,445,1248,0.3842229652,369.2871399,696,459,699,451,-0.1506893746,33.6753851,0.1044626177,33.45689983,,,,,,,,,,,,,,,,,,,0.04205662009,0.02395961767,0.098897758,0.4889999324,1.934522204,2.624249838,2.792942258,0.4119413703,6.642486095,25.33253392,1.975053982,2.960530926,22.51678194
666.573991,442.4686099,2.780534904,39.11331319,14.85336164,446,1237,0.4353057164,368.3313599,660,460,697,457,-1.568495231,18.72343446,-0.0845078944,33.71799699,,,,,,,,,,,,,,,,,,,0.1641887507,0.04001675348,0.09034353482,1.156134279,1.71244042,2.618915147,2.783100375,0.4136146104,6.642486095,25.30064797,1.988777054,2.960862267,22.45739134
666.3105023,442.3584475,2.784338832,38.5021115,14.84710606,438,1218,0.3996240435,368.1100464,664,461,697,457,-1.336857279,18.78419284,-0.0878957328,34.00323999,672,462,675,463,680,462,,,,,,,-0.931592836,-0.8150892891,-0.604855569,,,,0.2221322633,0.06372218305,0.09043485249,1.082091313,1.717867351,2.606556169,2.800463276,0.4220017922,6.642486095,25.28935386,1.991266752,2.961706235,22.43312627
666.4444444,442.4555556,2.783484186,39.09474859,14.9992474,450,1290,0.4534533653,367.915741,697,457,699,451,-0.08615546238,33.84055022,0.1014400499,33.65815991,698,439,,,,,,,,,,,0.4671809045,,,,,,0.03536246759,0.04933404449,0.09797432977,0.3989633314,1.944031451,2.614550997,2.820715684,0.4325425214,6.642486095,25.29094537,1.988118999,2.960566342,22.43587126
666.4988662,442.4217687,2.782419535,39.06116082,14.72856047,441,1221,0.4236393114,368.7058411,697,457,699,451,-0.08668512217,33.80597565,0.1011214864,33.61413021,670,463,680,463,,,,,,,,,-1.043099182,-0.6309799897,,,,,0.1117836731,0.0223796045,0.09759203623,0.4012128839,1.941635521,2.640663698,2.807936508,0.4336933119,6.642486095,25.31595695,1.964038501,2.958683618,22.48980117
666.4988662,442.4217687,2.782419535,39.06116082,14.72856047,441,1247,0.4340412596,370.8598022,664,461,697,457,-1.345325829,18.74553308,-0.08668512217,33.80597565,649,446,670,463,680,463,,,,,,,-2.580716555,-1.043099182,-0.6309799897,,,,0.03448589086,0.03163668017,0.1074999902,0.7334648828,1.824943655,2.660832563,2.809063369,0.4308338397,6.642486095,25.37482939,1.893137315,2.959432764,22.60626049
666.4841629,442.3914027,2.785573109,39.30316694,14.62648704,442,1243,0.4316135283,373.4059448,696,459,699,449,-0.1565227515,33.86783347,0.15550823,33.18061513,649,446,,,,,,,,,,,-2.582038693,,,,,,0.08066254478,0.07881242324,0.1246978126,0.45313972,1.932896645,2.66639036,2.805029202,0.4310087456,6.642486095,25.44387427,1.80974384,2.960061237,22.71985951
666.6891892,442.4346847,2.781371934,39.08032463,14.80737856,444,1229,0.4267666661,373.6161194,696,459,699,451,-0.1541875483,33.66798631,0.1010896685,33.42683236,649,446,,,,,,,,,,,-2.582483217,,,,,,0.1256235291,0.09586915311,0.129056968,0.1648838605,2.040237815,2.653046511,2.78169418,0.4233992156,6.642486095,25.49683435,1.751634073,2.957242203,22.78288685
666.5637584,442.3266219,2.780145305,39.24464854,14.82849508,447,1242,0.4084500017,374.7866211,695,460,699,449,-0.1946375938,33.48086214,0.1585403051,33.1156118,699,440,,,,,,,,,,,0.4330537952,,,,,,0.08809789864,0.07113868274,0.1285991541,0.1856586428,2.035484243,2.652642671,2.786582992,0.4136554581,6.642486095,25.53842365,1.715054056,2.954803907,22.82246509
666.6447964,442.3099548,2.782976029,39.26943616,14.66270903,442,1247,0.4109551626,374.8332825,695,460,699,451,-0.1991718355,33.4208808,0.09622633766,33.50188185,649,446,,,,,,,,,,,-2.576817832,,,,,,0.05489788396,0.06121789322,0.1196251437,0.1873612521,2.036848834,2.6671986,2.807967059,0.4139030277,6.642486095,25.57013676,1.708997511,2.954328074,22.85592801
666.6711712,442.3490991,2.781701721,39.25435011,14.72485741,444,1248,0.4252517837,375.7658997,696,459,699,450,-0.1564637435,33.72584619,0.1275075946,33.22182202,,,,,,,,,,,,,,,,,,,0.05137146793,0.0511573827,0.1198945928,0.1765306009,2.040917609,2.673244114,2.803244469,0.4220347182,6.642486095,25.59272709,1.725716968,2.952905098,22.88505586
666.4263393,442.2700893,2.780260077,39.55434549,14.74214092,448,1241,0.4266801425,375.7658997,695,460,699,450,-0.1940230811,33.62742661,0.1283368442,33.47827493,,,,,,,,,,,,,,,,,,,0.1413156421,0.03351702121,0.1281049941,0.17487413,2.043644723,2.671070541,2.78865028,0.4249711637,6.642486095,25.61291078,1.732141548,2.951023689,22.91272938
666.5891648,442.3160271,2.780571418,39.13095073,14.75378149,443,1242,0.421272586,376.6497192,696,459,699,450,-0.1549866143,33.8134911,0.1282386935,33.30924315,,,,,,,,,,,,,,,,,,,0.03925805771,0.05570045055,0.1273917973,0.16560754,2.045227256,2.669674092,2.787692035,0.4215627092,6.642486095,25.62548446,1.720241635,2.951254839,22.93706977
666.5583524,442.3729977,2.78593382,39.17536215,14.55746245,437,1212,0.4170255225,376.4797363,696,459,699,450,-0.1584338504,33.81224362,0.1247529581,33.32614083,,,,,,,,,,,,,,,,,,,0.08127082315,0.1281651632,0.1267365311,0.156488156,2.045348958,2.673859398,2.775272347,0.4165193569,6.642486095,25.63132441,1.705961705,2.951536996,22.94333201
666.5941043,442.3265306,2.779881275,39.15448495,14.7141848,441,1213,0.4107537968,376.3469238,696,459,699,450,-0.1540983087,33.80401282,0.1292015147,33.30201507,,,,,,,,,,,,,,,,,,,0.03442390527,0.1798414005,0.1264350508,0.1566506983,2.046318048,2.676761894,2.765599887,0.4184921686,6.642486095,25.63394137,1.707790691,2.950431033,22.93112648
666.5079007,442.3024831,2.786392638,39.45261454,14.64485298,443,1235,0.4354355584,375.9813843,696,459,699,450,-0.1599723254,33.89086889,0.1225842155,33.3914403,699,440,,,,,,,,,,,0.4259446172,,,,,,0.0539910775,0.1654341301,0.1249389746,0.1579187124,2.047916379,2.680530245,2.77858564,0.4203293908,6.642486095,25.64927773,1.69150786,2.950178335,22.94559439
666.5649203,442.309795,2.783410025,39.14668876,14.64411427,439,1224,0.3996926496,377.7949219,696,459,699,450,-0.15763189,33.8376545,0.1253859527,33.3342714,649,455,699,440,,,,,,,,,-2.157759281,0.4292754799,,,,,0.06005198166,0.115822172,0.1404154578,0.1575477697,2.042879447,2.673860615,2.774552772,0.4122578987,6.642486095,25.68525586,1.636134612,2.948630439,23.01275921
666.6636364,442.3545455,2.780443659,39.08291422,14.72005728,440,1203,0.4142107372,378.9419556,696,459,699,448,-0.1549549731,33.72971077,0.18830571,32.82547136,653,456,657,459,699,440,,,,,,,-1.995711274,-1.73564787,0.4338348874,,,,0.09591267366,0.07705121546,0.156416873,0.1567242763,2.037234581,2.658339533,2.761088787,0.406417927,6.642486095,25.71910718,1.573727147,2.946114708,23.07533882
666.6129032,442.2073733,2.781801808,38.67281876,14.59353122,434,1210,0.3975575841,378.9419556,696,459,699,450,-0.159355269,33.84662124,0.1236701191,33.31139548,699,440,,,,,,,,,,,0.4278415526,,,,,,0.1054483027,0.06980846041,0.1467306674,0.1585337323,2.041203309,2.649220021,2.772612035,0.4016616885,6.642486095,25.74682093,1.513908616,2.946313002,23.09528602
666.5148741,442.2494279,2.785426938,38.81527036,14.69270014,437,1215,0.3973208485,379.1042175,696,459,699,449,-0.160469418,33.91097628,0.1512767214,33.1791143,689,463,699,440,,,,,,,,,-0.3891353941,0.4253002181,,,,,0.06012944729,0.08285623366,0.1458017507,0.4582869437,1.934176604,2.645506031,2.772096298,0.3994330406,6.642486095,25.76540041,1.467200804,2.947264173,23.11526065
666.6392694,442.3607306,2.782987848,38.90864779,14.69130205,438,1200,0.4055328814,380.0907898,664,461,696,459,-1.35285367,18.82519872,-0.156983441,33.74785604,689,463,699,440,,,,,,,,,-0.386780744,0.4314262813,,,,,0.09389548503,0.0853116602,0.1561202487,1.079702868,1.711398735,2.643875066,2.755582375,0.4019284526,6.642486095,25.76270744,1.424816944,2.94635772,23.13527433
666.3105023,442.1986301,2.785859428,38.79093743,14.71100012,438,1210,0.3993271991,379.269043,662,460,696,459,-1.452634716,18.31581827,-0.1592373913,34.11381398,699,440,,,,,,,,,,,0.4228900802,,,,,,0.1530491113,0.1000228311,0.1509445314,1.079872854,1.707964661,2.640192612,2.756278539,0.4021746129,6.642486095,25.74197649,1.378820809,2.94382806,23.10851116
666.5251142,442.3082192,2.780705299,38.83826288,14.7191327,438,1209,0.4045111721,378.169281,697,456,699,450,-0.06136831593,33.40933297,0.1283199018,33.37336817,,,,,,,,,,,,,,,,,,,0.08216522608,0.1088722562,0.1361687007,0.4091347696,1.92480622,2.635221211,2.740076481,0.4035043747,6.642486095,25.71661521,1.34836921,2.940822722,23.07672573
666.5530474,442.3769752,2.782041763,39.00296669,14.84826147,443,1186,0.4056679555,379.1042175,697,456,699,450,-0.06116773049,33.35571507,0.128797608,33.33039514,687,464,,,,,,,,,,,-0.4537951369,,,,,,0.1795908375,0.1060685676,0.08339869493,0.1226237396,2.037367772,2.63337205,2.732750577,0.4041316145,6.642486095,25.70445953,1.319494455,2.937709529,23.08928182
666.6145125,442.3401361,2.775726344,38.99648183,14.76399062,441,1242,0.4006793749,379.1582642,696,459,699,451,-0.1498910028,33.7795492,0.1045798404,33.52332093,687,464,,,,,,,,,,,-0.4498321445,,,,,,0.02109692344,0.1444628222,0.1024990736,0.1166524861,2.04922938,2.652230915,2.779148884,0.4051598475,6.642486095,25.70772725,1.291511473,2.934568018,23.10075089
666.505618,442.3258427,2.781020751,39.53677129,14.64592903,445,1249,0.4136126847,378.868042,698,456,699,450,-0.04904655848,34.33480271,0.1286526556,33.38828467,,,,,,,,,,,,,,,,,,,0.02977844953,0.2067418201,0.08016095921,0.1346847583,2.048556724,2.676241051,2.819164131,0.4163418303,6.642486095,25.70815353,1.293621206,2.935401742,23.08436093
666.6216216,442.3400901,2.791682093,39.24455328,14.72796401,444,1264,0.4374625767,378.318634,697,456,699,448,-0.07265971709,33.3082424,0.1768538818,32.86934691,,,,,,,,,,,,,,,,,,,0.0819550216,0.2258981317,0.06369217912,0.1497573949,2.041436056,2.678776411,2.855222453,0.4263421593,6.642486095,25.69902205,1.321653571,2.938009541,23.05433296
666.4636364,442.15,2.788179434,39.20876103,14.59559164,440,1285,0.4168307993,377.7366943,698,456,699,450,-0.06040272382,34.44364573,0.1166691606,33.46994859,,,,,,,,,,,,,,,,,,,0.1038871662,0.1555656051,0.07821238933,0.1262535622,2.055432266,2.666450296,2.889975514,0.4218675696,6.642486095,25.68820956,1.358367137,2.93611086,23.0240344
666.5616438,442.3127854,2.785104014,38.78298291,14.75486823,438,1258,0.4163461031,377.4612427,697,458,699,451,-0.1193843926,34.24298802,0.09482204594,33.58146287,,,,,,,,,,,,,,,,,,,0.07369844048,0.1042412445,0.09254489893,0.1059829982,2.062211619,2.665013998,2.870992188,0.4166964983,6.642486095,25.67927798,1.402379886,2.933998386,23.01532613
666.3638444,442.1990847,2.789349347,39.358343,14.48734891,437,1232,0.4172629876,378.0224915,697,456,699,450,-0.07100808669,33.60117995,0.1176187405,33.55552015,672,462,,,,,,,,,,,-0.9412457725,,,,,,0.1577883896,0.08689682322,0.09757941342,0.4137890355,1.948925533,2.689442412,2.840236587,0.4120541373,6.642486095,25.67769211,1.460196505,2.935498031,23.03046727
666.3372922,442.1448931,2.789369504,38.43314257,14.25664896,421,1200,0.3973444709,378.169281,663,461,698,456,-1.393755576,19.14817419,-0.06025812681,34.5614099,,,,,,,,,,,,,,,,,,,0.07424379239,0.04550887647,0.1041806469,0.7320629684,1.836308739,2.686267315,2.845918974,0.4051522972,6.642486095,25.67439333,1.514345079,2.936576227,23.04125428
666.4896074,442.2378753,2.7875873,38.63137582,14.6512952,433,1240,0.4086572593,378.0224915,697,456,699,448,-0.0697326344,33.4705861,0.1785875936,33.01708208,,,,,,,,,,,,,,,,,,,0.06118656446,0.04599882001,0.1336962166,0.4010468067,1.934485169,2.660439803,2.852985089,0.4078976069,6.642486095,25.66958963,1.525768881,2.936296774,23.0346638
666.3041475,442.202765,2.790135912,38.9389188,14.57015305,434,1230,0.4169314379,377.7366943,697,456,699,450,-0.07096638165,33.65410907,0.1173515524,33.61273043,,,,,,,,,,,,,,,,,,,0.07145995874,0.0741167871,0.0695692182,0.1267663254,2.04296916,2.650290776,2.838099662,0.4155261719,6.642486095,25.67069268,1.511342155,2.936177895,23.02160092
666.4454545,442.3159091,2.787133102,38.81053777,14.81648003,440,1241,0.4195845524,377.5976563,697,456,699,451,-0.06661147509,33.47886784,0.09377460331,33.69290526,700,439,,,,,,,,,,,0.4529611953,,,,,,0.06749235785,0.09576112185,0.05982020272,0.1004254024,2.047968761,2.641674744,2.812063276,0.4192432012,6.642486095,25.66341216,1.512931889,2.934666096,23.00889373
666.2335601,442.2176871,2.782919185,39.08434669,14.71908003,441,1223,0.4208722622,377.3274536,697,455,699,451,-0.03509147904,33.31608243,0.09680085057,33.92298048,,,,,,,,,,,,,,,,,,,0.03448324225,0.1182211921,0.05093386113,0.09535494788,2.045857424,2.654108576,2.789013863,0.4177180936,6.642486095,25.64127893,1.518125027,2.934311428,22.9963009
666.5623583,442.3605442,2.787251368,39.28561979,14.62436789,441,1230,0.4095432979,377.1803284,697,456,699,451,-0.06694101136,33.35393212,0.09404348707,33.56844942,,,,,,,,,,,,,,,,,,,0.1826554906,0.1290689646,0.0667065112,0.09364339714,2.046034951,2.664639512,2.79478458,0.4216045585,6.642486095,25.6104898,1.520294429,2.938728838,22.96698336
666.4807256,442.3378685,2.791582282,38.88989715,14.78376815,441,1247,0.446459376,375.8204346,697,457,699,451,-0.09785254303,33.85859136,0.08968576384,33.65316818,,,,,,,,,,,,,,,,,,,0.0809120416,0.2128634363,0.08690182489,0.09396596897,2.052908391,2.639880348,2.813056191,0.4306081862,6.642486095,25.60045175,1.542495656,2.940316151,22.94178145
666.4919908,442.2494279,2.776194501,38.55813204,14.76165101,437,1227,0.419970695,377.0331421,697,457,699,451,-0.08496120215,33.88684109,0.1024488611,33.66516257,685,464,,,,,,,,,,,-0.5003699156,,,,,,0.1419156348,0.3568661229,0.09165791121,0.09565611302,2.059386844,2.632510909,2.814573383,0.4261559998,6.642486095,25.60700151,1.565814311,2.938572958,22.94980626
666.4269406,442.1643836,2.788670175,39.08116281,14.60777082,438,1233,0.4182232332,376.4943542,697,457,699,451,-0.09885669751,33.98245832,0.08804096599,33.75014539,647,446,685,464,,,,,,,,,-2.59373928,-0.5130399526,,,,,0.08198198829,0.3280363499,0.09491964917,0.09936006557,2.06024583,2.660068859,2.815828533,0.4200049131,6.642486095,25.59448601,1.568380013,2.943601669,22.91092961
666.3854875,442.3424036,2.792069226,39.21937014,14.64780098,441,1246,0.423602491,373.8074341,697,457,699,450,-0.09700399951,33.94250293,0.1189094692,33.50142095,672,462,686,464,,,,,,,,,-0.9430646551,-0.4853371341,,,,,0.08555983856,0.1842795605,0.1281947891,0.3963987421,1.956405325,2.66417864,2.835643618,0.419325401,6.642486095,25.57096014,1.560466894,2.949346715,22.84762563
666.5182648,442.2579909,2.786772394,38.77457884,14.763605,438,1260,0.4118733887,375.5649109,665,462,696,460,-1.292730272,19.80030436,-0.1869192522,34.40859771,,,,,,,,,,,,,,,,,,,0.07049156866,0.1254731175,0.1596951753,0.7118301435,1.852064585,2.650950488,2.866166558,0.4178033159,6.642486095,25.55186168,1.553141576,2.950340794,22.85916584
666.4383562,442.1940639,2.789509429,39.06772047,14.61248545,438,1264,0.4238639952,375.4943542,696,459,699,449,-0.1648560309,34.00485662,0.1460327277,33.2653185,,,,,,,,,,,,,,,,,,,0.1079336396,0.08643108491,0.1383906103,0.730250967,1.843688017,2.65754673,2.874915102,0.4167588935,6.642486095,25.54411446,1.55926716,2.951726245,22.66906373
666.5697941,442.194508,2.790262673,38.90701352,14.64511553,437,1246,0.4074341949,361.4000549,665,462,697,456,-1.298561534,19.86760595,-0.07457773348,33.41540129,,,,,,,,,,,,,,,,,,,0.05257305099,0.0402992911,0.09159806742,1.107488499,1.728327408,2.665174939,2.84347874,0.4157325743,6.642486095,25.55813259,1.577180138,2.953330115,22.4532613
666.48307,442.3205418,2.791392389,39.27031316,14.68704843,443,1234,0.4241979121,375.4943542,658,460,697,456,-1.667974898,19.60932737,-0.07120407502,33.44264636,,,,,,,,,,,,,,,,,,,0.1112912745,0.07696215502,0.07465703643,1.57404981,1.621053175,2.662111902,2.816689567,0.4167721573,6.642486095,25.59431823,1.592100466,2.956196628,22.69545171
666.2860412,442.1144165,2.798641333,38.79097859,14.67031507,437,1243,0.4112586101,377.2969666,658,460,697,456,-1.661687909,19.71173703,-0.08164226221,33.70692356,,,,,,,,,,,,,,,,,,,0.1385950301,0.1865149462,0.07700237206,1.664359409,1.623142989,2.651870121,2.820724698,0.4110408951,6.642486095,25.62320617,1.593342914,2.958449523,22.96510502
666.5472973,442.1914414,2.789400279,39.14174974,14.79665087,444,1247,0.3974484481,377.2969666,658,460,697,456,-1.666086923,19.75350726,-0.07352088881,33.43715585,649,448,676,464,,,,,,,,,-2.469730486,-0.8096062811,,,,,0.08279727337,0.2305838386,0.07672751209,1.66202045,1.624889848,2.649635962,2.806686933,0.4074803679,6.642486095,25.63124698,1.590360652,2.95741053,22.98424369
